latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),time(millisecond),datetime(utc),satellites,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),compass_heading(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,flycStateRaw,flycState,message
4.474781,-75.841119,4032.463944,11.48294,0.671082,69.89271877,434000,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,7.8,0,0,1024,1024,1024,1024,8.3,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.463944,11.48294,0.447388,70.17487101,434190,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,7.8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.463944,11.48294,0,70.17487101,434360,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0.223694,70.17487101,434580,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4031.479692,10.498688,0.223694,70.17487101,434830,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0.223694,70.17487101,434980,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435100,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435330,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0.223694,70.17487101,435510,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435610,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435830,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435950,3/5/2017 17:32,20,14.75,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,435960,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,436100,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.84112,4032.13586,11.154856,0,70.40551406,436200,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.84112,4032.13586,11.154856,0,70.40551406,436300,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.84112,4032.13586,11.154856,0.223694,70.40551406,436450,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.84112,4031.479692,10.498688,0.447388,70.40551406,436560,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.84112,4031.479692,10.498688,0.223694,70.40551406,436770,3/5/2017 17:32,20,14.786,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,61,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.223694,70.6876663,436980,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.223694,70.6876663,437090,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.223694,70.6876663,437260,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.4,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.31540854,70.6876663,437400,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.31540854,70.6876663,437500,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.31540854,70.6876663,437510,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.31540854,70.6876663,437650,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.31540854,70.6876663,437770,3/5/2017 17:32,20,14.753,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474778,-75.84112,4031.479692,10.498688,0.223694,70.97047471,437970,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474778,-75.84112,4031.479692,10.498688,0.223694,70.97047471,438150,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474778,-75.84112,4031.479692,10.498688,0,70.97047471,438300,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.4,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474778,-75.84112,4031.479692,10.498688,0,70.97047471,438440,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.4,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0,70.6876663,438630,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0.223694,70.6876663,438840,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.84112,4031.479692,10.498688,0,70.6876663,439060,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.841119,4031.479692,10.498688,0,70.4580075,439210,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.841119,4031.479692,10.498688,0,70.4580075,439420,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.841119,4032.13586,11.154856,0,70.4580075,439690,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.3,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4031.479692,10.498688,0.223694,70.17487101,439840,3/5/2017 17:32,20,14.736,4129.904892,108.923888,24.84345564,241.825139,8.5,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4031.479692,10.498688,0,70.17487101,439980,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,8.4,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4031.479692,10.498688,0,70.17487101,440160,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1024,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4031.479692,10.498688,0,70.17487101,440330,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1123,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841119,4032.13586,11.154856,0,70.17487101,440460,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,8.1,0,0,1024,1024,1024,1169,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,440590,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,9,0,0,1024,1024,1024,1151,8.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,440620,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,9,0,0,1024,1024,1024,1151,9.8,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,440760,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,14.6,0,0,1024,1024,1024,1024,9.8,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,440880,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,17.5,0,0,1024,1024,1024,1024,9.8,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441060,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,18.3,0,0,1024,1024,1024,1024,9.8,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441210,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,18.8,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441380,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,19.3,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441550,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,19.5,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441760,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,19.6,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,441900,3/5/2017 17:32,20,14.761,4129.904892,108.923888,24.84345564,241.825139,19.8,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,442030,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,20.1,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0.223694,69.89271877,442220,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,19.1,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,442440,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,19.3,0,0,1024,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841119,4032.13586,11.154856,0,69.89271877,442640,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,19.3,0,0,977,1024,1024,1024,14.6,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841118,4032.13586,11.154856,0,69.66207572,442800,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,18.3,0,0,840,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841118,4032.13586,11.154856,0,69.66207572,442950,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.8,0,0,768,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474781,-75.841118,4032.13586,11.154856,0.223694,69.66207572,443110,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.1,0,0,765,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47478,-75.841118,4032.13586,11.154856,0.70687304,69.9455403,443250,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16,0,0,765,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474779,-75.841118,4031.479692,10.498688,1.58151658,70.22933296,443420,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.3,0,0,777,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474778,-75.841118,4031.479692,10.498688,1.80297364,70.51410987,443650,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.1,0,0,776,1024,1024,1024,17.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474775,-75.841119,4031.479692,10.498688,2.50984668,71.59744324,443920,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.1,0,0,776,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474773,-75.84112,4032.13586,11.154856,3.20329808,72.39567161,444110,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.4,0,0,779,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47477,-75.841121,4032.13586,11.154856,3.68871406,73.48195773,444260,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.6,0,0,780,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474767,-75.841122,4032.13586,11.154856,4.18531474,74.57021236,444410,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16.5,0,0,779,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474765,-75.841122,4032.463944,11.48294,4.3955871,75.14993679,444590,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16.6,0,0,780,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474761,-75.841124,4032.463944,11.48294,4.61257028,76.75262713,444850,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.1,0,0,780,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474757,-75.841125,4032.463944,11.48294,5.04653664,78.1394382,445090,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.3,0,0,781,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474753,-75.841126,4032.463944,11.48294,5.53418956,79.53018627,445230,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.8,0,0,781,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474748,-75.841127,4032.463944,11.48294,5.75117274,81.22145929,445440,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.8,0,0,780,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474741,-75.841129,4032.463944,11.48294,6.18737604,83.72638063,445600,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.3,0,0,778,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474738,-75.84113,4032.463944,11.48294,6.40659616,84.8323518,445790,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,17.1,0,0,779,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474733,-75.841131,4032.13586,11.154856,6.62357934,86.54134135,445920,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16.6,0,0,777,1024,1024,1024,17.3,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47473,-75.841131,4032.13586,11.154856,6.89201214,87.44816553,446100,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16.3,0,0,778,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474724,-75.841133,4032.13586,11.154856,7.10899532,89.67323122,446270,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16,0,0,777,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474718,-75.841134,4032.13586,11.154856,7.32821544,91.70407118,446380,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.9,0,0,777,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474715,-75.841135,4032.13586,11.154856,7.59664824,92.8211972,446530,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.9,0,0,778,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474709,-75.841136,4032.13586,11.154856,7.81363142,94.86319201,446730,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.8,0,0,862,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474706,-75.841137,4032.13586,11.154856,7.81363142,95.98359887,446900,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.8,0,0,928,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474699,-75.841138,4032.463944,11.48294,7.81363142,98.34711601,447080,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.8,0,0,1024,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474693,-75.84114,4032.13586,11.154856,7.59664824,100.5954757,447240,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.9,0,0,1024,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47469,-75.841141,4032.13586,11.154856,7.37742812,101.7208038,447440,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.9,0,0,1024,1024,1024,1024,17.1,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474684,-75.841142,4032.463944,11.48294,6.45580884,103.7880611,447690,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,15.8,0,0,1024,1024,1024,1024,16.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474678,-75.841144,4032.463944,11.48294,4.3955871,106.0442947,447820,3/5/2017 17:32,20,14.722,4129.904892,108.923888,24.84345564,241.825139,16.3,0,0,1024,1024,1024,1024,16.7,5.5,60,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474676,-75.841144,4032.463944,11.48294,3.47173088,106.6748722,447990,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,16.6,0,0,1024,1024,1024,1024,16.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474674,-75.841145,4032.13586,11.154856,2.12285606,107.4885205,448180,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,17.1,0,0,1024,1024,1024,1212,16.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474673,-75.841146,4032.13586,11.154856,1.41374608,107.986552,448390,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,17.3,0,0,1024,1024,1024,1354,16.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474673,-75.841146,4032.13586,11.154856,1.41374608,107.986552,448400,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,17.3,0,0,1024,1024,1024,1354,16.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474672,-75.841146,4032.13586,11.154856,0.92161928,108.3024969,448520,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,24.6,0,0,1024,1024,1024,1357,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474672,-75.841145,4032.13586,11.154856,0.70687304,108.1207384,448710,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,30.8,0,0,1024,1024,1024,1312,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474672,-75.841145,4031.479692,10.498688,0.31540854,108.1207384,448880,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,44.7,0,0,1035,1024,1024,1143,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474673,-75.841145,4031.479692,10.498688,0,107.8044654,449100,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,56.1,0,0,1247,1024,1024,1024,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474673,-75.841145,4031.479692,10.498688,0,107.8044654,449240,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,60,0,0,1248,1024,1024,1024,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474673,-75.841145,4031.479692,10.498688,0,107.8044654,449470,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,60.6,0,0,1254,1024,1024,1024,20.7,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474674,-75.841145,4032.13586,11.154856,0.80753534,107.4885205,449650,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,60.7,0,0,1259,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474675,-75.841144,4032.13586,11.154856,1.4316416,106.9908171,449750,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,60.1,0,0,1257,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474675,-75.841143,4032.13586,11.154856,1.61283374,106.8093866,449890,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,59.9,0,0,1262,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474676,-75.841142,4032.13586,11.154856,1.9237684,106.3120113,450050,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,59.7,0,0,1261,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474677,-75.841141,4032.13586,11.154856,2.42036908,105.814964,450200,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,59.6,0,0,1258,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.474679,-75.841139,4031.479692,10.498688,2.73130374,104.8211976,450350,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,59.4,0,0,1258,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
4.47468,-75.841138,4031.479692,10.498688,3.0422384,104.3244784,450470,3/5/2017 17:32,20,14.755,4129.904892,108.923888,24.84345564,241.825139,59.1,0,0,1257,1024,1024,1024,58.5,5.5,58,4.226,4.217,4.22,4.228,0,0,6,GPS_Atti,
